player_id,player_name,bowling_style,innings_bowled,total_overs,total_balls,total_runs,economy,wickets
5594.0,Joseph Angara,right-arm medium-fast,2,98.0,588.0,569.0,5.806122448979592,6.0
9104.0,Josephat Ababu,right-arm fast-medium,2,48.0,288.0,255.0,5.3125,3.0
85959.0,Josh Clarkson,right-arm medium,2,12.0,72.0,73.0,6.083333333333333,2.0
59951.0,Josh Davey,right-arm medium-fast,2,216.1,1301.0,1082.0,5.006941230911616,22.0
51367.0,Josh Hazlewood,right-arm fast-medium,2,750.3,4515.0,3556.0,4.7394375583100095,7.0
85975.0,Josh Little,left-arm fast-medium,2,288.5,1733.0,1757.0,6.090121317157712,9.0
70880.0,Jubair Hossain,legbreak,2,19.0,114.0,114.0,6.0,1.0
1594.0,Julien Wiener,right-arm offbreak,2,4.0,24.0,34.0,8.5,7.0
99285.0,Julius Sumerauer,right-arm fast-medium,2,49.0,294.0,245.0,5.0,4.0
49906.0,Junaid Khan,left-arm fast,2,598.9,3601.0,3216.0,5.369844715311404,14.0
106639.0,Junaid Siddique,right-arm medium-fast,2,352.8,2124.0,1781.0,5.048185941043084,20.0
64426.0,Junaid Siddiqui,legbreak,2,66.4,400.0,302.0,4.548192771084337,5.0
36108.0,Junaid Zia,right-arm medium-fast,2,24.1,145.0,127.0,5.269709543568465,1.0
67090.0,Junior Dala,right-arm medium,1,17.0,102.0,121.0,7.117647058823529,1.0
6335.0,Justin Kemp,right-arm fast-medium,2,215.9,1303.0,1015.0,4.701250578971746,48.0
7541.0,Justin Ontong,right-arm offbreak,2,89.4,538.0,396.0,4.429530201342281,14.0
2068.0,Justin Vaughan,right-arm medium,2,116.0,696.0,524.0,4.517241379310345,9.0
8983.0,Kabir Ali,right-arm medium-fast,2,111.7,673.0,682.0,6.1056401074306175,6.0
2163.0,Kabir Khan,left-arm fast-medium,2,61.5,371.0,303.0,4.926829268292683,1.0
65889.0,Kabua Morea,left-arm medium,2,122.0,732.0,575.0,4.713114754098361,7.0
67296.0,Kagiso Rabada,right-arm fast,2,859.9,5171.0,4361.0,5.071519944179556,24.0
58923.0,Kaleem Sana,left-arm medium-fast,2,66.8,404.0,290.0,4.341317365269461,1.0
96344.0,Kaleemullah,right-arm medium,2,291.0,1746.0,1289.0,4.429553264604811,13.0
10357.0,Kalpesh Patel,right-arm medium,2,5.0,30.0,34.0,6.8,1.0
95867.0,Kamal Airee,right-arm medium,2,19.0,114.0,109.0,5.7368421052631575,1.0
78233.0,Kamindu Mendis,right-arm offbreak,2,25.0,150.0,151.0,6.04,6.0
19502.0,Kamran Hussain,left-arm fast-medium,2,17.0,102.0,67.0,3.941176470588236,0.0
70560.0,Kamran Shazad,right-arm medium-fast,2,37.0,222.0,209.0,5.648648648648648,2.0
50709.0,Kane Richardson,right-arm fast-medium,2,209.6,1264.0,1202.0,5.734732824427481,5.0
51088.0,Kane Williamson,right-arm offbreak,2,243.9,1467.0,1310.0,5.3710537105371055,141.0
1568.0,Kapil Dev,right-arm fast-medium,2,1863.0,11202.0,6945.0,3.727858293075685,159.0
1996.0,Kapila Wijegunawardene,right-arm fast-medium,2,197.4,1186.0,986.0,4.994934143870314,7.0
79527.0,Karan KC,right-arm fast,2,361.4,2174.0,1923.0,5.3209739900387385,28.0
79163.0,Karim Janat,right-arm medium,2,13.0,78.0,90.0,6.923076923076923,3.0
53767.0,Karim Sadiq,right-arm offbreak,2,53.2,320.0,201.0,3.778195488721804,20.0
102004.0,Karima Gore,slow left-arm orthodox,2,92.0,552.0,406.0,4.413043478260869,13.0
94753.0,Karl Birkenstock,right-arm fast-medium,2,41.0,246.0,264.0,6.439024390243903,17.0
15731.0,Karn Sharma,legbreak googly,2,19.0,114.0,125.0,6.578947368421052,0.0
1439.0,Karsan Ghavri,left-arm medium,2,172.1,1033.0,708.0,4.113887274840209,10.0
95019.0,Karthik Meiyappan,legbreak,2,200.8,1208.0,1114.0,5.547808764940239,18.0
47129.0,Karun Jethi,right-arm offbreak,2,17.0,102.0,85.0,5.0,2.0
49011.0,Kashif Daud,right-arm medium-fast,2,110.3,663.0,482.0,4.369900271985494,10.0
9268.0,Kashif Raza,right-arm medium,1,5.0,30.0,36.0,7.2,0.0
110059.0,Kashyap Prajapati,right-arm offbreak,1,0.2,2.0,1.0,5.0,30.0
64698.0,Kasun Rajitha,right-arm medium-fast,2,253.9,1527.0,1553.0,6.116581331232768,12.0
10178.0,Kaushal Lokuarachchi,legbreak,2,168.3,1011.0,725.0,4.307783719548425,15.0
10412.0,Kaushalya Weeraratne,right-arm medium-fast,2,80.0,480.0,385.0,4.8125,8.0
1811.0,Kaushik Amalean,right-arm fast-medium,2,53.0,318.0,207.0,3.9056603773584895,2.0
56843.0,Kavem Hodge,slow left-arm orthodox,2,18.0,108.0,113.0,6.277777777777778,3.0
80439.0,Keacy Carty,right-arm medium,1,4.1,25.0,28.0,6.829268292682928,17.0
51482.0,Kedar Jadhav,right-arm offbreak,2,197.5,1187.0,1020.0,5.1645569620253164,33.0
49119.0,Keegan Meth,right-arm medium-fast,2,67.4,406.0,419.0,6.216617210682492,8.0
72509.0,Keemo Paul,right-arm fast-medium,2,208.1,1253.0,1238.0,5.949062950504565,15.0
1822.0,Keerthi Ranasinghe,right-arm medium,2,21.0,126.0,96.0,4.571428571428571,3.0
1906.0,Keith Arthurton,slow left-arm orthodox,2,230.0,1384.0,1159.0,5.039130434782609,73.0
1379.0,Keith Boyce,right-arm fast-medium,2,76.0,470.0,313.0,4.118421052631579,4.0
21364.0,Keith Dabengwa,slow left-arm orthodox,2,184.1,1109.0,936.0,5.084193373166757,27.0
7565.0,Keith Semple,right-arm medium,2,22.0,132.0,121.0,5.5,6.0
1278.0,Keith Stackpole,legbreak,2,10.1,77.0,54.0,5.346534653465347,6.0
49034.0,Kemar Roach,right-arm fast-medium,2,760.7,4579.0,3885.0,5.107138162219009,24.0
1719.0,Ken MacLeay,right-arm medium,2,142.5,857.0,626.0,4.392982456140351,11.0
1777.0,Ken Rutherford,right-arm medium,2,64.1,389.0,323.0,5.0390015600624025,107.0
1362.0,Ken Shuttleworth,right-arm fast,1,7.0,56.0,29.0,4.142857142857143,1.0
36606.0,Kenneth Kamyuka,right-arm fast-medium,2,7.5,47.0,47.0,6.266666666666667,1.0
2008.0,Kenny Benjamin,right-arm fast,2,219.5,1319.0,923.0,4.20501138952164,6.0
49451.0,Kenny Carroll,legbreak,1,1.0,6.0,8.0,8.0,6.0
83889.0,Keon Harding,right-arm fast-medium,1,10.0,60.0,88.0,8.8,0.0
10504.0,Kerry Jeremy,right-arm fast-medium,2,32.0,192.0,163.0,5.09375,2.0
1368.0,Kerry O'Keeffe,legbreak googly,2,22.0,132.0,79.0,3.590909090909091,1.0
2186.0,Kerry Walmsley,right-arm fast-medium,2,20.0,120.0,117.0,5.85,0.0
50309.0,Keshav Maharaj,slow left-arm orthodox,2,369.2,2216.0,1686.0,4.566630552546045,18.0
62138.0,Kesrick Williams,right-arm fast-medium,2,54.6,330.0,293.0,5.366300366300366,1.0
1724.0,Kevin Curran,right-arm fast-medium,2,83.8,506.0,398.0,4.749403341288783,11.0
2025.0,Kevin Duers,right-arm medium-fast,2,50.0,300.0,256.0,5.12,1.0
5419.0,Kevin Hurdle,right-arm fast,2,150.5,905.0,831.0,5.521594684385383,8.0
47397.0,Kevin O'Brien,right-arm medium-fast,2,714.8,4296.0,3726.0,5.21264689423615,123.0
8107.0,Kevin Pietersen,right-arm offbreak,2,66.0,400.0,370.0,5.606060606060606,109.0
10335.0,Kevin Sandher,slow left-arm orthodox,2,116.0,696.0,569.0,4.905172413793103,6.0
106855.0,Kevin Sinclair,right-arm offbreak,2,63.3,381.0,282.0,4.454976303317536,2.0
85937.0,Khaled Ahmed,right-arm medium,2,13.2,80.0,72.0,5.454545454545455,1.0
7063.0,Khaled Mahmud,right-arm medium,2,561.7,3385.0,2865.0,5.100587502225387,69.0
87603.0,Khaleel Ahmed,left-arm medium,2,80.0,480.0,465.0,5.8125,2.0
47982.0,Khalid Khan,right-arm medium-fast,1,18.0,108.0,93.0,5.166666666666667,2.0
46883.0,Khaliq Dad,right-arm fast-medium,2,42.0,252.0,150.0,3.571428571428572,3.0
68400.0,Khary Pierre,slow left-arm orthodox,2,26.0,156.0,158.0,6.076923076923077,2.0
68463.0,Khawar Ali,legbreak,2,264.7,1591.0,1265.0,4.778995088779751,23.0
45306.0,Khurram Chohan,right-arm fast-medium,2,197.0,1186.0,1029.0,5.223350253807107,13.0
36602.0,Khurram Khan,slow left-arm orthodox,2,83.0,498.0,432.0,5.204819277108434,14.0
75215.0,Khushdil Shah,slow left-arm orthodox,1,18.0,108.0,122.0,6.777777777777778,6.0
49040.0,Kieron Pollard,right-arm medium,2,377.9,2275.0,2161.0,5.718444032812914,104.0
1530.0,Kim Hughes,right-arm medium,1,0.1,1.0,4.0,40.0,82.0
59684.0,Kinchit Shah,right-arm offbreak,1,18.2,110.0,79.0,4.340659340659341,10.0
1638.0,Kirti Azad,right-arm offbreak,2,65.0,390.0,273.0,4.2,19.0
96980.0,Kishore Mahato,right-arm medium-fast,1,13.0,78.0,76.0,5.846153846153846,0.0
56508.0,Kithuruwan Vithanage,legbreak,1,2.0,12.0,17.0,8.5,5.0
46575.0,Kosala Kulasekara,right-arm fast-medium,2,13.0,78.0,80.0,6.153846153846154,3.0
56801.0,Kraigg Brathwaite,right-arm offbreak,2,25.2,152.0,140.0,5.555555555555555,10.0
1653.0,Kris Srikkanth,right-arm offbreak,2,117.6,712.0,641.0,5.450680272108844,143.0
51466.0,Krishna Chandran,right-arm medium-fast,2,69.4,418.0,431.0,6.210374639769452,8.0
60737.0,Krishnappa Gowtham,right-arm offbreak,1,8.0,48.0,49.0,6.125,1.0
63224.0,Krunal Pandya,slow left-arm orthodox,2,38.0,228.0,223.0,5.868421052631579,2.0
104045.0,Kuldeep Sen,right-arm fast,1,5.0,30.0,37.0,7.4,0.0
67609.0,Kuldeep Yadav,left-arm wrist-spin,2,863.7,5189.0,4370.0,5.059627185365288,19.0
2100.0,Kumar Dharmasena,right-arm offbreak,2,1165.7,7009.0,4998.0,4.287552543536073,54.0
70888.0,Kusal Mendis,legbreak,2,3.2,20.0,28.0,8.75,118.0
79287.0,Kushal Bhurtel,legbreak googly,2,53.0,318.0,257.0,4.849056603773585,51.0
102117.0,Kushal Malla,slow left-arm orthodox,2,177.1,1063.0,785.0,4.432523997741389,29.0
52222.0,Kyle Abbott,right-arm fast-medium,2,216.7,1303.0,1051.0,4.850023073373327,9.0
95204.0,Kyle Christie,right-arm medium-fast,1,1.0,6.0,18.0,18.0,1.0
46048.0,Kyle Coetzer,right-arm medium-fast,2,44.6,270.0,253.0,5.672645739910314,82.0
52909.0,Kyle Hodsoll,right-arm medium-fast,2,17.0,102.0,100.0,5.882352941176471,1.0
70691.0,Kyle Jamieson,right-arm fast-medium,2,100.4,604.0,511.0,5.089641434262948,4.0
55140.0,Kyle Jarvis,right-arm fast-medium,2,392.2,2362.0,2088.0,5.323814380418154,23.0
106012.0,Kyle Klein,right-arm medium,2,9.1,55.0,48.0,5.274725274725275,0.0
56832.0,Kyle Mayers,right-arm medium,2,113.8,686.0,632.0,5.553602811950791,26.0
4346.0,Kyle McCallan,right-arm offbreak,2,300.4,1804.0,1208.0,4.021304926764315,18.0
10303.0,Kyle Mills,right-arm fast-medium,2,1367.0,8230.0,6485.0,4.743964886613021,67.0
102675.0,Kyle Phillip,right-arm fast-medium,2,40.3,243.0,245.0,6.0794044665012414,2.0
50388.0,Lahiru Gamage,right-arm fast-medium,2,67.0,402.0,392.0,5.850746268656716,2.0
78235.0,Lahiru Kumara,right-arm fast,2,209.5,1263.0,1356.0,6.47255369928401,11.0
60945.0,Lahiru Madushanka,right-arm fast-medium,2,24.0,144.0,172.0,7.166666666666667,3.0
52405.0,Lahiru Thirimanne,right-arm medium-fast,2,17.2,104.0,94.0,5.465116279069767,92.0
61115.0,Lakshan Sandakan,left-arm wrist-spin,2,247.2,1488.0,1539.0,6.225728155339806,12.0
9022.0,Lakshmipathy Balaji,right-arm medium-fast,2,240.3,1447.0,1344.0,5.593008739076154,10.0
84063.0,Lalit Rajbanshi,slow left-arm orthodox,2,205.6,1236.0,784.0,3.813229571984436,6.0
1663.0,Lalith Kaluperuma,right-arm offbreak,2,34.4,208.0,137.0,3.982558139534884,0.0
2278.0,Lameck Onyango,right-arm medium,2,165.1,995.0,981.0,5.941853422168383,11.0
1422.0,Lance Cairns,right-arm medium-fast,2,657.1,4015.0,2717.0,4.134834880535687,59.0
1067.0,Lance Gibbs,right-arm offbreak,2,26.0,156.0,59.0,2.269230769230769,0.0
9993.0,Lance Hamilton,left-arm fast-medium,2,18.0,108.0,143.0,7.944444444444445,0.0
2245.0,Lance Klusener,right-arm fast-medium,2,1220.0,7336.0,5751.0,4.713934426229508,87.0
101390.0,Lance Morris,right-arm fast,1,14.3,87.0,72.0,5.034965034965035,0.0
1497.0,Larry Gomes,right-arm offbreak,2,223.7,1345.0,1045.0,4.6714349575324094,50.0
45105.0,Lasith Malinga,right-arm fast,2,1815.2,10936.0,9760.0,5.376817981489643,83.0
2280.0,Laurie Williams,right-arm medium,2,109.5,659.0,556.0,5.077625570776256,11.0
1711.0,Laxman Sivaramakrishnan,legbreak googly,2,126.0,756.0,538.0,4.26984126984127,2.0
7704.0,Laxmi Shukla,right-arm medium,2,19.0,114.0,94.0,4.947368421052632,2.0
61866.0,Lega Siaka,right-arm fast-medium,2,40.0,240.0,181.0,4.525,47.0
1525.0,Len Pascoe,right-arm fast,2,260.0,1568.0,1066.0,4.1,4.0
45256.0,Lendl Simmons,right-arm medium-fast,2,26.0,156.0,172.0,6.615384615384615,62.0
10499.0,Leon Romero,right-arm medium,1,4.0,24.0,52.0,13.0,2.0
1781.0,Les Taylor,right-arm fast-medium,1,14.0,84.0,47.0,3.357142857142857,0.0
57579.0,Lewis Gregory,right-arm medium-fast,2,19.0,114.0,97.0,5.105263157894737,2.0
48572.0,Liam Dawson,slow left-arm orthodox,2,44.0,264.0,284.0,6.454545454545454,5.0
59832.0,Liam Livingstone,right-arm offbreak,2,93.8,566.0,523.0,5.575692963752665,19.0
45443.0,Liam Plunkett,right-arm fast,2,688.1,4137.0,4010.0,5.82764133120186,31.0
69721.0,Liam Roche,right-arm offbreak,2,23.0,138.0,157.0,6.826086956521739,2.0
1445.0,Liaqat Ali,left-arm medium-fast,2,29.0,188.0,111.0,3.827586206896552,1.0
46585.0,Lionel Baker,right-arm medium-fast,2,71.0,426.0,355.0,5.0,2.0
5416.0,Lionel Cann,right-arm medium,2,16.4,100.0,129.0,7.865853658536586,22.0
58488.0,Lizaad Williams,right-arm medium-fast,2,35.4,214.0,238.0,6.72316384180791,1.0
64402.0,Lockie Ferguson,right-arm fast,2,549.2,3300.0,3124.0,5.688273852876911,17.0
61845.0,Logan van Beek,right-arm medium-fast,2,284.5,1713.0,1612.0,5.666080843585237,22.0
48182.0,Lonwabo Tsotsobe,left-arm fast-medium,2,492.8,2964.0,2347.0,4.7625811688311686,8.0
10311.0,Lou Vincent,right-arm medium,2,3.2,20.0,25.0,7.8125,89.0
36568.0,Louis Burger,right-arm medium,1,55.0,330.0,297.0,5.4,5.0
61834.0,Lucas Oluoch,left-arm fast-medium,1,16.0,96.0,79.0,4.9375,1.0
66876.0,Luke Jongwe,right-arm fast-medium,2,235.5,1415.0,1339.0,5.685774946921444,31.0
68020.0,Luke Wood,left-arm fast-medium,1,10.0,60.0,59.0,5.9,1.0
44791.0,Luke Woodcock,slow left-arm orthodox,2,27.2,164.0,155.0,5.698529411764706,1.0
44660.0,Luke Wright,right-arm medium,2,173.0,1038.0,884.0,5.109826589595376,35.0
66941.0,Lungi Ngidi,right-arm fast-medium,2,435.5,2619.0,2508.0,5.758897818599311,8.0
74305.0,Lutho Sipamla,right-arm fast-medium,2,30.2,182.0,172.0,5.695364238410596,0.0
4190.0,Luuk van Troost,left-arm medium,2,41.0,246.0,280.0,6.829268292682927,19.0
7593.0,MS Dhoni,right-arm medium,1,6.0,36.0,31.0,5.166666666666667,213.0
1428.0,Madan Lal,right-arm medium,2,521.4,3164.0,2137.0,4.0985807441503646,21.0
6267.0,Mafizur Rahman,right-arm fast-medium,2,11.0,66.0,73.0,6.636363636363637,3.0
48389.0,Mahbubul Alam,right-arm medium-fast,1,37.0,222.0,280.0,7.567567567567567,2.0
80875.0,Mahedi Hasan,right-arm offbreak,2,88.0,528.0,436.0,4.954545454545454,8.0
101991.0,Maheesh Theekshana,right-arm offbreak,2,348.9,2101.0,1623.0,4.651762682717111,16.0
6315.0,Mahela Jayawardene,right-arm medium,2,98.1,593.0,563.0,5.739041794087666,379.0
7624.0,Mahendra Nagamootoo,legbreak googly,2,197.7,1189.0,998.0,5.048052604957006,12.0
47352.0,Mahmudullah,right-arm offbreak,2,722.6,4350.0,3791.0,5.246332687517299,151.0
46828.0,Mahuru Dai,right-arm medium,2,159.0,954.0,675.0,4.245283018867925,16.0
46091.0,Majid Haq,right-arm offbreak,2,438.5,2633.0,1975.0,4.503990877993158,34.0
1239.0,Majid Khan,right-arm medium,2,107.0,658.0,374.0,3.4953271028037385,21.0
4073.0,Makhaya Ntini,right-arm fast,2,1445.5,8687.0,6559.0,4.5375302663438255,23.0
49870.0,Malachi Jones,right-arm medium-fast,2,76.2,458.0,482.0,6.3254593175853016,10.0
2050.0,Malcolm Jarvis,left-arm medium-fast,2,99.7,601.0,451.0,4.523570712136409,2.0
1571.0,Malcolm Marshall,right-arm fast,2,1195.1,7175.0,4233.0,3.5419630156472266,64.0
48205.0,Malcolm Waller,right-arm offbreak,2,111.0,666.0,566.0,5.099099099099099,66.0
45970.0,Malinda Pushpakumara,slow left-arm orthodox,2,19.0,114.0,105.0,5.526315789473684,2.0
7270.0,Malinga Bandara,legbreak,2,244.6,1470.0,1232.0,5.036794766966476,13.0
52325.0,Mangesh Panchal,legbreak,1,5.0,30.0,10.0,2.0,0.0
1694.0,Maninder Singh,slow left-arm orthodox,2,522.1,3133.0,2066.0,3.957096341696993,4.0
12206.0,Manjula Guruge,left-arm fast-medium,2,58.3,351.0,337.0,5.780445969125215,0.0
2152.0,Manjula Munasinghe,right-arm fast-medium,2,35.7,217.0,146.0,4.089635854341736,3.0
8231.0,Manjurul Islam,left-arm fast-medium,2,265.1,1591.0,1284.0,4.843455299886835,9.0
1771.0,Manoj Prabhakar,right-arm medium,2,1058.0,6360.0,4534.0,4.285444234404537,77.0
47624.0,Manoj Tiwary,legbreak googly,2,22.0,132.0,150.0,6.818181818181818,12.0
53549.0,Manpreet Gony,right-arm medium,2,13.0,78.0,76.0,5.846153846153846,0.0
1630.0,Mansoor Akhtar,right-arm medium,2,23.0,138.0,110.0,4.782608695652174,34.0
45295.0,Mansoor Amjad,legbreak googly,1,8.0,48.0,44.0,5.5,1.0
1965.0,Mansoor Rana,right-arm offbreak,1,1.0,6.0,7.0,7.0,2.0
24671.0,Manzarul Islam,slow left-arm orthodox,2,165.2,996.0,689.0,4.170702179176756,16.0
6456.0,Manzoor Akhtar,legbreak,2,33.1,199.0,184.0,5.5589123867069485,4.0
1764.0,Manzoor Elahi,right-arm fast-medium,2,289.5,1743.0,1262.0,4.3592400690846285,33.0
1959.0,Maqsood Rana,right-arm fast-medium,1,2.0,12.0,11.0,5.5,1.0
59394.0,Marchant de Lange,right-arm fast,2,34.5,209.0,198.0,5.739130434782608,0.0
73871.0,Marco Jansen,left-arm medium-fast,2,178.8,1076.0,1138.0,6.364653243847874,14.0
8240.0,Marcus North,right-arm offbreak,1,3.0,18.0,16.0,5.333333333333333,2.0
54212.0,Marcus Stoinis,right-arm medium,2,340.9,2053.0,2059.0,6.039894397183925,55.0
3865.0,Marcus Trescothick,right-arm medium,2,38.4,232.0,219.0,5.703125,116.0
1925.0,Margashayam Venkataramana,right-arm offbreak,1,10.0,60.0,36.0,3.6,0.0
66012.0,Mark Adair,right-arm fast-medium,2,357.9,2163.0,2085.0,5.8256496227996655,22.0
4198.0,Mark Alleyne,right-arm medium,2,61.0,366.0,280.0,4.590163934426229,7.0
1311.0,Mark Burgess,right-arm offbreak,1,12.0,74.0,69.0,5.75,20.0
2044.0,Mark Burmester,right-arm medium,2,34.5,209.0,213.0,6.173913043478261,6.0
26887.0,Mark Cosgrove,right-arm medium,2,5.0,30.0,13.0,2.6,3.0
2105.0,Mark Dekker,left-arm medium,2,57.5,347.0,290.0,5.043478260869565,21.0
2358.0,Mark Ealham,right-arm medium-fast,2,536.3,3227.0,2197.0,4.096587730747716,41.0
15357.0,Mark Gillespie,right-arm fast-medium,2,252.5,1521.0,1369.0,5.421782178217822,6.0
1882.0,Mark Greatbatch,right-arm medium,1,1.0,6.0,5.0,5.0,78.0
2053.0,Mark Haslam,slow left-arm orthodox,1,5.0,30.0,28.0,5.6,1.0
49461.0,Mark Jonkman,right-arm fast,2,119.1,719.0,565.0,4.743912678421495,5.0
1969.0,Mark Priest,slow left-arm orthodox,2,124.8,752.0,590.0,4.727564102564103,10.0
1990.0,Mark Ramprakash,right-arm offbreak,2,22.0,132.0,108.0,4.909090909090909,14.0
6307.0,Mark Vermeulen,right-arm offbreak,1,0.5,5.0,5.0,10.0,40.0
71959.0,Mark Watt,slow left-arm orthodox,2,558.1,3361.0,2316.0,4.149793943737682,29.0
1985.0,Mark Waugh,right-arm medium,2,613.1,3687.0,2938.0,4.79204045017126,216.0
56993.0,Mark Wood,right-arm fast,2,549.5,3299.0,3039.0,5.5304822565969065,11.0
8175.0,Marlon Black,right-arm fast-medium,2,38.0,228.0,196.0,5.157894736842105,2.0
10238.0,Marlon Samuels,right-arm offbreak,2,847.1,5091.0,4127.0,4.87191594853028,170.0
78285.0,Marnus Labuschagne,legbreak,2,33.5,203.0,230.0,6.865671641791045,44.0
2094.0,Martin Bicknell,right-arm fast-medium,2,68.5,413.0,347.0,5.065693430656935,4.0
1669.0,Martin Crowe,right-arm medium,2,215.6,1296.0,954.0,4.424860853432282,123.0
48927.0,Martin Guptill,right-arm offbreak,2,17.7,109.0,98.0,5.536723163841808,177.0
1640.0,Martin Snedden,right-arm medium-fast,2,752.1,4525.0,3237.0,4.303948942959713,35.0
1602.0,Martin Stead,right-arm medium,1,4.5,29.0,24.0,5.333333333333333,2.0
2271.0,Martin Suji,right-arm medium-fast,2,491.6,2952.0,2190.0,4.454841334418226,30.0
4132.0,Martin van Jaarsveld,right-arm medium,1,5.1,31.0,18.0,3.5294117647058827,6.0
1979.0,Marvan Atapattu,legbreak,2,8.3,51.0,41.0,4.939759036144578,227.0
24672.0,Mashrafe Mortaza,right-arm fast-medium,2,1816.2,10922.0,8893.0,4.896487171016408,130.0
105938.0,Matheesha Pathirana,right-arm fast,2,84.0,508.0,616.0,7.333333333333333,5.0
108265.0,Matiullah Khan,right-arm medium,1,5.0,30.0,37.0,7.4,0.0
64947.0,Matt Henry,right-arm fast-medium,2,710.9,4277.0,3722.0,5.235616823744549,23.0
52184.0,Matt Machan,right-arm offbreak,2,67.0,402.0,384.0,5.731343283582089,22.0
71869.0,Matt Parkinson,legbreak,2,34.4,208.0,203.0,5.901162790697675,0.0
4269.0,Matthew Fleming,right-arm medium,2,86.7,523.0,434.0,5.005767012687428,9.0
106984.0,Matthew Forde,right-arm medium,2,23.0,138.0,138.0,6.0,3.0
2117.0,Matthew Hart,slow left-arm orthodox,2,95.2,572.0,373.0,3.918067226890756,8.0
2119.0,Matthew Hayden,right-arm medium,1,1.0,6.0,18.0,18.0,140.0
6984.0,Matthew Hoggard,right-arm fast-medium,2,217.0,1306.0,1152.0,5.308755760368664,4.0
109425.0,Matthew Humphreys,slow left-arm orthodox,2,11.0,66.0,95.0,8.636363636363637,0.0
77665.0,Matthew Kuhnemann,slow left-arm orthodox,2,38.0,228.0,191.0,5.026315789473684,2.0
52284.0,Matthew Parker,right-arm medium-fast,2,69.0,414.0,327.0,4.739130434782608,6.0
93003.0,Matthew Potts,right-arm fast-medium,2,14.0,84.0,95.0,6.785714285714286,0.0
70472.0,Matthew Short,right-arm offbreak,2,12.0,72.0,66.0,5.5,3.0
10324.0,Matthew Walker,right-arm medium,2,22.0,132.0,119.0,5.409090909090909,1.0
1330.0,Maurice Foster,right-arm offbreak,1,5.0,30.0,22.0,4.4,1.0
2266.0,Maurice Odumbe,right-arm offbreak,2,372.1,2237.0,1807.0,4.85622144584789,54.0
52861.0,Maurits Jonkman,right-arm medium,2,22.4,136.0,113.0,5.044642857142858,2.0
71363.0,Max O'Dowd,right-arm offbreak,2,12.3,75.0,75.0,6.097560975609756,44.0
66284.0,Max Sorensen,right-arm fast-medium,2,90.3,543.0,520.0,5.758582502768549,6.0
1402.0,Max Walker,right-arm fast-medium,2,157.8,1006.0,546.0,3.460076045627376,8.0
59599.0,Mayank Agarwal,right-arm offbreak,1,1.0,6.0,10.0,10.0,5.0
2142.0,Mazhar Hussain,legbreak,1,8.0,48.0,60.0,7.5,7.0
35534.0,Mazharul Haque,right-arm offbreak,1,0.4,4.0,4.0,10.0,1.0
55162.0,McLaren Smith,right-arm medium-fast,1,2.0,12.0,14.0,7.0,0.0
70877.0,Mehidy Hasan Miraz,right-arm offbreak,2,764.9,4593.0,3695.0,4.830696823114133,58.0
7254.0,Mehrab Hossain,right-arm medium,2,5.0,30.0,42.0,8.4,18.0
48388.0,Mehrab Hossain jnr,slow left-arm orthodox,2,42.1,253.0,214.0,5.083135391923991,16.0
1792.0,Merv Hughes,right-arm fast,2,272.3,1639.0,1115.0,4.094748439221447,9.0
5432.0,Mervyn Dillon,right-arm fast-medium,2,910.8,5480.0,4218.0,4.631093544137023,31.0
1480.0,Mevan Pieris,right-arm fast-medium,2,22.0,132.0,135.0,6.136363636363637,2.0
2015.0,Meyrick Pringle,right-arm fast-medium,2,145.0,870.0,604.0,4.165517241379311,5.0
44937.0,Michael Bates,left-arm medium-fast,1,14.0,84.0,52.0,3.7142857142857135,1.0
2167.0,Michael Bevan,left-arm wrist-spin,2,327.0,1966.0,1655.0,5.061162079510703,130.0
54369.0,Michael Bracewell,right-arm offbreak,2,123.0,738.0,634.0,5.154471544715447,12.0
7823.0,Michael Carberry,right-arm offbreak,1,1.0,6.0,12.0,12.0,6.0
47777.0,Michael Chinouya,right-arm fast-medium,1,11.0,66.0,50.0,4.545454545454546,1.0
8876.0,Michael Clarke,slow left-arm orthodox,2,430.1,2585.0,2146.0,4.9895373169030455,179.0
1451.0,Michael Holding,right-arm fast,2,908.9,5473.0,3034.0,3.338101001210254,31.0
6256.0,Michael Hussey,right-arm medium,2,40.0,240.0,235.0,5.875,113.0
2243.0,Michael Kasprowicz,right-arm fast-medium,2,370.1,2225.0,1674.0,4.523101864360983,4.0
60198.0,Michael Leask,right-arm offbreak,2,387.0,2326.0,1929.0,4.984496124031008,48.0
95739.0,Michael Levitt,right-arm fast,1,6.0,36.0,31.0,5.166666666666667,4.0
9992.0,Michael Mason,right-arm fast-medium,2,196.3,1179.0,1024.0,5.21650534895568,3.0
58276.0,Michael Neser,right-arm medium-fast,2,36.4,220.0,239.0,6.565934065934067,4.0
2067.0,Michael Owens,right-arm fast-medium,1,8.0,48.0,37.0,4.625,1.0
58594.0,Michael Rippon,left-arm wrist-spin,2,67.0,402.0,299.0,4.462686567164179,6.0
2088.0,Michael Slater,right-arm medium,1,2.0,12.0,11.0,5.5,41.0
53266.0,Michael Swart,right-arm offbreak,2,61.0,366.0,306.0,5.016393442622951,10.0
4709.0,Michael Vaughan,right-arm offbreak,2,132.4,796.0,649.0,4.901812688821752,73.0
8307.0,Michael Yardy,slow left-arm orthodox,2,222.0,1332.0,1075.0,4.842342342342342,16.0
80905.0,Michael van Lingen,left-arm medium,2,16.2,98.0,79.0,4.876543209876544,26.0
