matches_bat,innings_batted,runs,balls,fours,sixes,bat_avg,strike_rate,matches_bowl,innings_bowled,wickets,runs_conceded,overs,player_name
37,37,514.0,851.0,32.0,8.0,13.891891891891891,60.39952996474736,,,,,,Keith Dabengwa
24,24,757.0,1134.0,64.0,6.0,31.541666666666668,66.75485008818343,,,,,,Keith Fletcher
7,7,64.0,165.0,3.0,1.0,9.142857142857142,38.78787878787879,,,,,,Keith Semple
6,6,224.0,387.0,28.0,0.0,37.333333333333336,57.88113695090439,,,,,,Keith Stackpole
94,94,308.0,594.0,24.0,6.0,3.276595744680851,51.85185185185185,,,,,,Kemar Roach
16,16,139.0,170.0,7.0,3.0,8.6875,81.76470588235294,,,,,,Ken MacLeay
121,121,3143.0,4888.0,223.0,17.0,25.975206611570247,64.30032733224222,,,,,,Ken Rutherford
1,1,7.0,19.0,0.0,0.0,7.0,36.84210526315789,,,,,,Ken Shuttleworth
12,12,258.0,334.0,28.0,3.0,21.5,77.24550898203593,,,,,,Ken Wadsworth
88,88,2016.0,3561.0,202.0,31.0,22.90909090909091,56.61331086773378,,,,,,Kennedy Otieno
2,2,2.0,2.0,0.0,0.0,1.0,100.0,,,,,,Kenneth Kamyuka
26,26,65.0,80.0,3.0,0.0,2.5,81.25,,,,,,Kenny Benjamin
6,6,70.0,126.0,4.0,1.0,11.666666666666666,55.55555555555556,,,,,,Kenny Carroll
1,1,1.0,1.0,0.0,0.0,1.0,100.0,,,,,,Keon Harding
108,108,3367.0,6088.0,263.0,2.0,31.175925925925927,55.30551905387647,,,,,,Kepler Wessels
6,6,17.0,42.0,2.0,0.0,2.8333333333333335,40.476190476190474,,,,,,Kerry Jeremy
2,2,16.0,38.0,1.0,0.0,8.0,42.10526315789473,,,,,,Kerry O'Keeffe
2,2,0.0,0.0,0.0,0.0,0.0,,,,,,,Kerry Walmsley
43,43,238.0,288.0,29.0,2.0,5.534883720930233,82.63888888888889,,,,,,Keshav Maharaj
7,7,19.0,27.0,1.0,0.0,2.7142857142857144,70.37037037037037,,,,,,Kesrick Williams
13,13,238.0,491.0,12.0,1.0,18.307692307692307,48.472505091649694,,,,,,Kevin Arnott
11,11,287.0,430.0,21.0,4.0,26.09090909090909,66.74418604651163,,,,,,Kevin Curran
6,6,7.0,20.0,0.0,0.0,1.1666666666666667,35.0,,,,,,Kevin Duers
19,19,85.0,101.0,3.0,7.0,4.473684210526316,84.15841584158416,,,,,,Kevin Hurdle
150,150,3619.0,4076.0,332.0,84.0,24.126666666666665,88.78802747791953,,,,,,Kevin O'Brien
135,135,4440.0,5128.0,427.0,77.0,32.888888888888886,86.58346333853353,,,,,,Kevin Pietersen
15,15,35.0,107.0,0.0,0.0,2.3333333333333335,32.71028037383177,,,,,,Kevin Sandher
7,7,38.0,64.0,2.0,0.0,5.428571428571429,59.375,,,,,,Kevin Sinclair
5,5,29.0,52.0,0.0,0.0,5.8,55.769230769230774,,,,,,Kevin Wright
2,2,1.0,4.0,0.0,0.0,0.5,25.0,,,,,,Khaled Ahmed
77,77,991.0,1461.0,90.0,7.0,12.87012987012987,67.83025325119782,,,,,,Khaled Mahmud
126,126,1818.0,3315.0,124.0,5.0,14.428571428571429,54.84162895927602,,,,,,Khaled Mashud
10,10,9.0,17.0,1.0,0.0,0.9,52.94117647058824,,,,,,Khaleel Ahmed
2,2,5.0,8.0,0.0,0.0,2.5,62.5,,,,,,Khalid Khan
5,5,147.0,228.0,13.0,0.0,29.4,64.47368421052632,,,,,,Khalid Latif
6,6,40.0,69.0,1.0,0.0,6.666666666666667,57.971014492753625,,,,,,Khaliq Dad
3,3,39.0,47.0,4.0,1.0,13.0,82.97872340425532,,,,,,Khary Pierre
33,33,626.0,1058.0,56.0,6.0,18.96969696969697,59.168241965973536,,,,,,Khawar Ali
6,6,146.0,231.0,8.0,3.0,24.333333333333332,63.20346320346321,,,,,,Khaya Zondo
25,25,165.0,285.0,9.0,4.0,6.6,57.89473684210527,,,,,,Khurram Chohan
16,16,582.0,725.0,59.0,2.0,36.375,80.27586206896552,,,,,,Khurram Khan
7,7,236.0,375.0,21.0,0.0,33.714285714285715,62.93333333333333,,,,,,Khurram Manzoor
3,3,26.0,49.0,1.0,0.0,8.666666666666666,53.06122448979592,,,,,,Khurram Nawaz
10,10,199.0,210.0,14.0,7.0,19.9,94.76190476190476,,,,,,Khushdil Shah
44,44,1005.0,1278.0,115.0,15.0,22.84090909090909,78.63849765258216,,,,,,Kieran Powell
123,123,2706.0,2866.0,171.0,135.0,22.0,94.41730635031402,,,,,,Kieron Pollard
1,1,84.0,146.0,0.0,0.0,84.0,57.534246575342465,,,,,,Kim Barnett
95,95,1968.0,2919.0,141.0,12.0,20.71578947368421,67.42034943473793,,,,,,Kim Hughes
10,10,136.0,238.0,12.0,2.0,13.6,57.14285714285714,,,,,,Kinchit Shah
39,39,730.0,1197.0,64.0,17.0,18.71794871794872,60.985797827903085,,,,,,Kiplin Doriga
93,93,563.0,808.0,43.0,4.0,6.053763440860215,69.67821782178217,,,,,,Kiran More
16,16,331.0,494.0,23.0,7.0,20.6875,67.00404858299595,,,,,,Kirk Edwards
25,25,269.0,400.0,19.0,9.0,10.76,67.25,,,,,,Kirti Azad
2,2,1.0,10.0,0.0,0.0,0.5,10.0,,,,,,Kishore Mahato
6,6,75.0,90.0,11.0,0.0,12.5,83.33333333333334,,,,,,Kithuruwan Vithanage
4,4,41.0,73.0,5.0,1.0,10.25,56.16438356164384,,,,,,Kjorn Ottley
9,9,322.0,428.0,26.0,6.0,35.77777777777778,75.23364485981308,,,,,,Klaas-Jan van Noortwijk
4,4,38.0,72.0,0.0,0.0,9.5,52.77777777777778,,,,,,Kosala Kulasekara
10,10,278.0,483.0,15.0,0.0,27.8,57.55693581780539,,,,,,Kraigg Brathwaite
145,145,4091.0,5702.0,405.0,41.0,28.213793103448275,71.74675552437742,,,,,,Kris Srikkanth
12,12,134.0,274.0,12.0,1.0,11.166666666666666,48.9051094890511,,,,,,Krishna Chandran
1,1,2.0,3.0,0.0,0.0,2.0,66.66666666666666,,,,,,Krishnappa Gowtham
5,5,130.0,128.0,11.0,2.0,26.0,101.5625,,,,,,Krunal Pandya
1,1,2.0,4.0,0.0,0.0,2.0,50.0,,,,,,Kuldeep Sen
102,102,190.0,338.0,14.0,0.0,1.8627450980392157,56.213017751479285,,,,,,Kuldeep Yadav
139,139,1222.0,1879.0,63.0,2.0,8.79136690647482,65.03459286854711,,,,,,Kumar Dharmasena
397,397,14234.0,18048.0,1385.0,88.0,35.85390428211587,78.86746453900709,,,,,,Kumar Sangakkara
129,129,3859.0,4456.0,383.0,69.0,29.914728682170544,86.60233393177738,,,,,,Kusal Mendis
114,114,3237.0,3485.0,362.0,52.0,28.394736842105264,92.88378766140603,,,,,,Kusal Perera
52,52,1219.0,1464.0,131.0,26.0,23.442307692307693,83.26502732240438,,,,,,Kushal Bhurtel
36,36,716.0,744.0,64.0,42.0,19.88888888888889,96.23655913978494,,,,,,Kushal Malla
12,12,95.0,246.0,14.0,0.0,7.916666666666667,38.61788617886179,,,,,,Kwame Tucker
28,28,76.0,126.0,6.0,0.0,2.7142857142857144,60.317460317460316,,,,,,Kyle Abbott
1,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,Kyle Christie
87,87,3192.0,3875.0,412.0,40.0,36.689655172413794,82.3741935483871,,,,,,Kyle Coetzer
3,3,2.0,7.0,0.0,0.0,0.6666666666666666,28.57142857142857,,,,,,Kyle Hodsoll
6,6,138.0,192.0,20.0,0.0,23.0,71.875,,,,,,Kyle Hope
13,13,83.0,102.0,6.0,2.0,6.384615384615385,81.37254901960785,,,,,,Kyle Jamieson
49,49,222.0,337.0,22.0,3.0,4.530612244897959,65.8753709198813,,,,,,Kyle Jarvis
2,2,11.0,16.0,1.0,0.0,5.5,68.75,,,,,,Kyle Klein
28,28,660.0,775.0,75.0,21.0,23.571428571428573,85.16129032258064,,,,,,Kyle Mayers
39,39,361.0,419.0,36.0,2.0,9.256410256410257,86.15751789976133,,,,,,Kyle McCallan
161,161,1043.0,1271.0,76.0,38.0,6.478260869565218,82.06136900078678,,,,,,Kyle Mills
5,5,1.0,5.0,0.0,0.0,0.2,20.0,,,,,,Kyle Phillip
11,11,371.0,439.0,25.0,10.0,33.72727272727273,84.51025056947609,,,,,,Kyle Verreynne
9,9,4.0,27.0,0.0,0.0,0.4444444444444444,14.814814814814813,,,,,,Lahiru Gamage
31,31,61.0,130.0,8.0,1.0,1.967741935483871,46.92307692307692,,,,,,Lahiru Kumara
4,4,14.0,26.0,2.0,0.0,3.5,53.84615384615385,,,,,,Lahiru Madushanka
124,124,3194.0,4419.0,246.0,25.0,25.758064516129032,72.27879610771669,,,,,,Lahiru Thirimanne
30,30,64.0,140.0,4.0,0.0,2.1333333333333333,45.714285714285715,,,,,,Lakshan Sandakan
29,29,120.0,152.0,8.0,3.0,4.137931034482759,78.94736842105263,,,,,,Lakshmipathy Balaji
4,4,9.0,31.0,0.0,0.0,2.25,29.03225806451613,,,,,,Lalchand Rajput
29,29,37.0,127.0,2.0,0.0,1.2758620689655173,29.133858267716533,,,,,,Lalit Rajbanshi
4,4,33.0,60.0,2.0,0.0,8.25,55.00000000000001,,,,,,Lalith Kaluperuma
28,28,144.0,188.0,12.0,4.0,5.142857142857143,76.59574468085107,,,,,,Lameck Onyango
78,78,987.0,941.0,70.0,41.0,12.653846153846153,104.88841657810839,,,,,,Lance Cairns
3,3,0.0,0.0,0.0,0.0,0.0,,,,,,,Lance Gibbs
2,2,3.0,6.0,0.0,0.0,1.5,50.0,,,,,,Lance Hamilton
171,171,3576.0,3977.0,293.0,76.0,20.912280701754387,89.91702288156903,,,,,,Lance Klusener
2,2,0.0,0.0,0.0,0.0,0.0,,,,,,,Lance Morris
11,11,161.0,193.0,16.0,0.0,14.636363636363637,83.41968911917098,,,,,,Lanka de Silva
82,82,1415.0,2578.0,73.0,4.0,17.25609756097561,54.887509697439874,,,,,,Larry Gomes
219,219,567.0,761.0,45.0,21.0,2.589041095890411,74.50722733245729,,,,,,Lasith Malinga
15,15,124.0,186.0,10.0,0.0,8.266666666666667,66.66666666666666,,,,,,Laurie Williams
11,11,136.0,244.0,11.0,0.0,12.363636363636363,55.73770491803278,,,,,,Lawrence Rowe
16,16,5.0,24.0,0.0,0.0,0.3125,20.833333333333336,,,,,,Laxman Sivaramakrishnan
4,4,61.0,73.0,11.0,1.0,15.25,83.56164383561644,,,,,,Laxman Sreekumar
3,3,18.0,19.0,1.0,0.0,6.0,94.73684210526315,,,,,,Laxmi Shukla
37,37,519.0,787.0,28.0,1.0,14.027027027027026,65.94663278271918,,,,,,Lee Germon
47,47,931.0,1238.0,88.0,14.0,19.80851063829787,75.20193861066235,,,,,,Lega Siaka
29,29,39.0,102.0,2.0,0.0,1.3448275862068966,38.23529411764706,,,,,,Len Pascoe
68,68,1958.0,2680.0,162.0,50.0,28.794117647058822,73.05970149253731,,,,,,Lendl Simmons
3,3,99.0,204.0,8.0,0.0,33.0,48.529411764705884,,,,,,Leon Garrick
6,6,98.0,175.0,10.0,2.0,16.333333333333332,56.00000000000001,,,,,,Leon Johnson
2,2,1.0,7.0,0.0,0.0,0.5,14.285714285714285,,,,,,Leon Romero
2,2,1.0,6.0,0.0,0.0,0.5,16.666666666666664,,,,,,Les Taylor
1,1,15.0,40.0,0.0,0.0,15.0,37.5,,,,,,Lesley Stokkers
3,3,117.0,116.0,10.0,3.0,39.0,100.86206896551724,,,,,,Lewis Gregory
6,6,63.0,74.0,4.0,1.0,10.5,85.13513513513513,,,,,,Liam Dawson
24,24,558.0,542.0,37.0,26.0,23.25,102.95202952029521,,,,,,Liam Livingstone
1,1,20.0,21.0,4.0,0.0,20.0,95.23809523809523,,,,,,Liam Naylor
87,87,646.0,629.0,53.0,18.0,7.425287356321839,102.7027027027027,,,,,,Liam Plunkett
3,3,4.0,10.0,0.0,0.0,1.3333333333333333,40.0,,,,,,Liam Roche
3,3,7.0,31.0,0.0,0.0,2.3333333333333335,22.58064516129032,,,,,,Liaqat Ali
10,10,13.0,23.0,2.0,0.0,1.3,56.52173913043478,,,,,,Lionel Baker
26,26,590.0,504.0,46.0,29.0,22.692307692307693,117.06349206349206,,,,,,Lionel Cann
90,90,2563.0,2958.0,274.0,45.0,28.477777777777778,86.64638269100745,,,,,,Litton Das
4,4,2.0,3.0,0.0,0.0,0.5,66.66666666666666,,,,,,Lizaad Williams
12,12,287.0,388.0,31.0,4.0,23.916666666666668,73.96907216494846,,,,,,Llorne Howell
23,23,549.0,887.0,60.0,2.0,23.869565217391305,61.89402480270575,,,,,,Lo-handre Louwrens
64,64,122.0,236.0,6.0,3.0,1.90625,51.69491525423729,,,,,,Lockie Ferguson
33,33,477.0,596.0,31.0,12.0,14.454545454545455,80.03355704697987,,,,,,Logan van Beek
60,60,56.0,109.0,7.0,1.0,0.9333333333333333,51.37614678899083,,,,,,Lonwabo Tsotsobe
14,14,301.0,305.0,37.0,9.0,21.5,98.68852459016394,,,,,,Loots Bosman
47,47,841.0,1041.0,71.0,13.0,17.893617021276597,80.78770413064362,,,,,,Lorcan Tucker
100,100,2413.0,3453.0,222.0,37.0,24.13,69.88126267014191,,,,,,Lou Vincent
6,6,11.0,62.0,1.0,0.0,1.8333333333333333,17.741935483870968,,,,,,Louis Burger
5,5,82.0,169.0,9.0,0.0,16.4,48.5207100591716,,,,,,Louis Koen
2,2,9.0,25.0,1.0,0.0,4.5,36.0,,,,,,Lovepreet Singh
2,2,6.0,6.0,1.0,0.0,3.0,100.0,,,,,,Lucas Oluoch
42,42,430.0,513.0,42.0,7.0,10.238095238095237,83.82066276803118,,,,,,Luke Jongwe
84,84,1397.0,1220.0,149.0,43.0,16.63095238095238,114.50819672131148,,,,,,Luke Ronchi
2,2,10.0,10.0,1.0,0.0,5.0,100.0,,,,,,Luke Wood
4,4,14.0,22.0,1.0,0.0,3.5,63.63636363636363,,,,,,Luke Woodcock
49,49,707.0,820.0,63.0,18.0,14.428571428571429,86.21951219512195,,,,,,Luke Wright
55,55,91.0,185.0,5.0,5.0,1.6545454545454545,49.18918918918919,,,,,,Lungi Ngidi
5,5,14.0,19.0,0.0,0.0,2.8,73.68421052631578,,,,,,Lutho Sipamla
23,23,284.0,456.0,27.0,6.0,12.347826086956522,62.28070175438597,,,,,,Luuk van Troost
345,345,10773.0,12303.0,826.0,229.0,31.22608695652174,87.56400877834675,,,,,,MS Dhoni
17,17,131.0,225.0,11.0,0.0,7.705882352941177,58.22222222222222,,,,,,MSK Prasad
67,67,401.0,645.0,25.0,3.0,5.985074626865671,62.17054263565891,,,,,,Madan Lal
4,4,53.0,104.0,3.0,0.0,13.25,50.96153846153846,,,,,,Mafizur Rahman
5,5,81.0,71.0,3.0,4.0,16.2,114.08450704225352,,,,,,Mahbubul Alam
1,1,3.0,8.0,0.0,0.0,3.0,37.5,,,,,,Mahbubur Rahman
10,10,122.0,188.0,10.0,2.0,12.2,64.8936170212766,,,,,,Mahedi Hasan
42,42,264.0,491.0,17.0,2.0,6.285714285714286,53.76782077393075,,,,,,Maheesh Theekshana
441,441,12650.0,16020.0,1119.0,76.0,28.68480725623583,78.9637952559301,,,,,,Mahela Jayawardene
9,9,257.0,383.0,25.0,3.0,28.555555555555557,67.1018276762402,,,,,,Mahela Udawatte
24,24,162.0,270.0,17.0,1.0,6.75,60.0,,,,,,Mahendra Nagamootoo
6,6,31.0,58.0,0.0,0.0,5.166666666666667,53.44827586206896,,,,,,Mahes Goonatilleke
1,1,1.0,6.0,0.0,0.0,1.0,16.666666666666664,,,,,,Mahmood Hamid
228,228,5386.0,7002.0,406.0,93.0,23.62280701754386,76.92087974864324,,,,,,Mahmudullah
18,18,454.0,585.0,48.0,5.0,25.22222222222222,77.60683760683762,,,,,,Mahuru Dai
53,53,566.0,931.0,66.0,2.0,10.679245283018869,60.794844253490865,,,,,,Majid Haq
23,23,786.0,1052.0,69.0,6.0,34.17391304347826,74.7148288973384,,,,,,Majid Khan
169,169,199.0,298.0,16.0,6.0,1.1775147928994083,66.77852348993288,,,,,,Makhaya Ntini
7,7,142.0,184.0,19.0,5.0,20.285714285714285,77.17391304347827,,,,,,Mal Loye
12,12,113.0,149.0,8.0,5.0,9.416666666666666,75.83892617449665,,,,,,Malachi Jones
1,1,39.0,48.0,5.0,0.0,39.0,81.25,,,,,,Malan Kruger
12,12,37.0,67.0,2.0,1.0,3.0833333333333335,55.223880597014926,,,,,,Malcolm Jarvis
135,135,955.0,1246.0,63.0,14.0,7.074074074074074,76.64526484751204,,,,,,Malcolm Marshall
79,79,1259.0,1639.0,130.0,12.0,15.936708860759493,76.81513117754729,,,,,,Malcolm Waller
3,3,40.0,95.0,3.0,0.0,13.333333333333334,42.10526315789473,,,,,,Malhar Patel
2,2,11.0,26.0,0.0,1.0,5.5,42.30769230769231,,,,,,Malinda Pushpakumara
3,3,35.0,76.0,5.0,0.0,11.666666666666666,46.05263157894737,,,,,,Malinda Warnapura
31,31,160.0,224.0,8.0,5.0,5.161290322580645,71.42857142857143,,,,,,Malinga Bandara
1,1,31.0,77.0,1.0,0.0,31.0,40.25974025974026,,,,,,Mandy Yachad
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,Mangesh Panchal
58,58,49.0,90.0,1.0,0.0,0.8448275862068966,54.44444444444444,,,,,,Maninder Singh
29,29,566.0,625.0,45.0,5.0,19.517241379310345,90.56,,,,,,Manish Pandey
7,7,16.0,29.0,1.0,0.0,2.2857142857142856,55.172413793103445,,,,,,Manjula Guruge
5,5,13.0,52.0,0.0,0.0,2.6,25.0,,,,,,Manjula Munasinghe
34,34,53.0,134.0,4.0,0.0,1.5588235294117647,39.55223880597015,,,,,,Manjurul Islam
2,2,30.0,52.0,3.0,1.0,15.0,57.692307692307686,,,,,,Manoj Cheruparambil
129,129,1858.0,3083.0,157.0,0.0,14.4031007751938,60.265974699967565,,,,,,Manoj Prabhakar
12,12,287.0,403.0,24.0,3.0,23.916666666666668,71.21588089330024,,,,,,Manoj Tiwary
2,2,0.0,0.0,0.0,0.0,0.0,,,,,,,Manpreet Gony
41,41,593.0,1148.0,43.0,2.0,14.463414634146341,51.65505226480837,,,,,,Mansoor Akhtar
1,1,5.0,10.0,0.0,0.0,5.0,50.0,,,,,,Mansoor Amjad
2,2,15.0,24.0,1.0,0.0,7.5,62.5,,,,,,Mansoor Rana
25,25,331.0,668.0,21.0,1.0,13.24,49.550898203592816,,,,,,Manzarul Islam
7,7,97.0,147.0,3.0,0.0,13.857142857142858,65.98639455782312,,,,,,Manzoor Akhtar
53,53,741.0,827.0,53.0,17.0,13.981132075471699,89.60096735187423,,,,,,Manzoor Elahi
1,1,5.0,13.0,0.0,0.0,5.0,38.46153846153847,,,,,,Maqsood Rana
4,4,3.0,18.0,0.0,0.0,0.75,16.666666666666664,,,,,,Marc Petrie
5,5,49.0,68.0,3.0,0.0,9.8,72.05882352941177,,,,,,Marcel Schewe
4,4,0.0,0.0,0.0,0.0,0.0,,,,,,,Marchant de Lange
23,23,422.0,373.0,32.0,20.0,18.347826086956523,113.13672922252012,,,,,,Marco Jansen
2,2,6.0,19.0,0.0,0.0,3.0,31.57894736842105,,,,,,Marcus North
70,70,1487.0,1566.0,133.0,49.0,21.242857142857144,94.95530012771393,,,,,,Marcus Stoinis
122,122,4335.0,5087.0,528.0,41.0,35.532786885245905,85.2172203656379,,,,,,Marcus Trescothick
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,Margashayam Venkataramana
44,44,400.0,364.0,31.0,19.0,9.090909090909092,109.8901098901099,,,,,,Mark Adair
10,10,151.0,255.0,8.0,1.0,15.1,59.21568627450981,,,,,,Mark Alleyne
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,Mark Bailey
1,1,24.0,58.0,3.0,0.0,24.0,41.37931034482759,,,,,,Mark Benson
293,293,4686.0,5528.0,356.0,83.0,15.993174061433447,84.7684515195369,,,,,,Mark Boucher
25,25,336.0,515.0,19.0,2.0,13.44,65.24271844660194,,,,,,Mark Burgess
8,8,109.0,207.0,7.0,0.0,13.625,52.65700483091788,,,,,,Mark Burmester
23,23,486.0,445.0,40.0,18.0,21.130434782608695,109.21348314606743,,,,,,Mark Chapman
3,3,112.0,116.0,12.0,2.0,37.333333333333336,96.55172413793103,,,,,,Mark Cosgrove
22,22,379.0,798.0,16.0,3.0,17.227272727272727,47.4937343358396,,,,,,Mark Dekker
6,6,55.0,123.0,2.0,1.0,9.166666666666666,44.71544715447154,,,,,,Mark Douglas
64,64,716.0,1092.0,51.0,13.0,11.1875,65.56776556776556,,,,,,Mark Ealham
30,30,93.0,118.0,8.0,1.0,3.1,78.8135593220339,,,,,,Mark Gillespie
84,84,2206.0,3099.0,177.0,38.0,26.261904761904763,71.18425298483382,,,,,,Mark Greatbatch
1,1,9.0,18.0,0.0,0.0,9.0,50.0,,,,,,Mark Haslam
2,2,20.0,19.0,3.0,0.0,10.0,105.26315789473684,,,,,,Mark Johnson
16,16,59.0,79.0,6.0,0.0,3.6875,74.68354430379746,,,,,,Mark Jonkman
18,18,103.0,225.0,1.0,0.0,5.722222222222222,45.77777777777778,,,,,,Mark Priest
18,18,376.0,544.0,22.0,5.0,20.88888888888889,69.11764705882352,,,,,,Mark Ramprakash
4,4,42.0,97.0,4.0,0.0,10.5,43.29896907216495,,,,,,Mark Richardson
4,4,78.0,174.0,4.0,0.0,19.5,44.827586206896555,,,,,,Mark Rushmere
113,113,3514.0,5908.0,273.0,7.0,31.097345132743364,59.47867298578199,,,,,,Mark Taylor
43,43,868.0,1227.0,110.0,2.0,20.186046511627907,70.74164629176855,,,,,,Mark Vermeulen
64,64,552.0,688.0,48.0,7.0,8.625,80.23255813953489,,,,,,Mark Watt
243,243,8500.0,11053.0,651.0,57.0,34.97942386831276,76.9021984981453,,,,,,Mark Waugh
64,64,157.0,156.0,14.0,5.0,2.453125,100.64102564102564,,,,,,Mark Wood
5,5,4.0,14.0,1.0,0.0,0.8,28.57142857142857,,,,,,Marlon Black
205,205,5606.0,7463.0,526.0,118.0,27.346341463414635,75.11724507570682,,,,,,Marlon Samuels
1,1,8.0,17.0,1.0,0.0,8.0,47.05882352941176,,,,,,Marlon Vonhagt
52,52,1656.0,1994.0,136.0,7.0,31.846153846153847,83.04914744232697,,,,,,Marnus Labuschagne
7,7,96.0,104.0,7.0,1.0,13.714285714285714,92.3076923076923,,,,,,Martin Bicknell
143,143,4704.0,6476.0,378.0,29.0,32.89510489510489,72.63743051266214,,,,,,Martin Crowe
195,195,7346.0,8415.0,750.0,187.0,37.67179487179487,87.29649435531789,,,,,,Martin Guptill
5,5,78.0,133.0,6.0,0.0,15.6,58.64661654135338,,,,,,Martin Kent
92,92,535.0,843.0,32.0,1.0,5.815217391304348,63.4638196915777,,,,,,Martin Snedden
2,2,10.0,45.0,1.0,0.0,5.0,22.22222222222222,,,,,,Martin Stead
63,63,247.0,526.0,15.0,1.0,3.9206349206349205,46.958174904942965,,,,,,Martin Suji
11,11,124.0,169.0,16.0,0.0,11.272727272727273,73.37278106508876,,,,,,Martin van Jaarsveld
8,8,174.0,325.0,12.0,0.0,21.75,53.53846153846153,,,,,,Martyn Moxon
266,266,8529.0,12594.0,734.0,15.0,32.06390977443609,67.72272510719391,,,,,,Marvan Atapattu
218,218,1787.0,2041.0,150.0,62.0,8.197247706422019,87.55512003919648,,,,,,Mashrafe Mortaza
1,1,2.0,2.0,0.0,0.0,2.0,100.0,,,,,,Masood Iqbal
12,12,11.0,35.0,2.0,0.0,0.9166666666666666,31.428571428571427,,,,,,Matheesha Pathirana
54,54,1304.0,2086.0,112.0,5.0,24.14814814814815,62.511984659635665,,,,,,Mathew Sinclair
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,Matiullah Khan
80,80,255.0,277.0,21.0,10.0,3.1875,92.05776173285199,,,,,,Matt Henry
49,49,980.0,1515.0,99.0,5.0,20.0,64.68646864686468,,,,,,Matt Horne
22,22,734.0,952.0,62.0,7.0,33.36363636363637,77.10084033613445,,,,,,Matt Machan
4,4,7.0,8.0,1.0,0.0,1.75,87.5,,,,,,Matt Parkinson
67,67,1282.0,1670.0,141.0,6.0,19.134328358208954,76.76646706586826,,,,,,Matt Prior
7,7,133.0,268.0,10.0,0.0,19.0,49.62686567164179,,,,,,Matthew Bell
91,91,1988.0,2805.0,180.0,23.0,21.846153846153847,70.87344028520499,,,,,,Matthew Cross
1,1,1.0,6.0,0.0,0.0,1.0,16.666666666666664,,,,,,Matthew Elliott
11,11,139.0,137.0,11.0,3.0,12.636363636363637,101.45985401459853,,,,,,Matthew Fleming
4,4,39.0,48.0,3.0,1.0,9.75,81.25,,,,,,Matthew Forde
13,13,61.0,101.0,3.0,1.0,4.6923076923076925,60.396039603960396,,,,,,Matthew Hart
160,160,6133.0,7767.0,636.0,87.0,38.33125,78.96227629715463,,,,,,Matthew Hayden
26,26,17.0,30.0,0.0,0.0,0.6538461538461539,56.666666666666664,,,,,,Matthew Hoggard
1,1,4.0,7.0,1.0,0.0,4.0,57.14285714285714,,,,,,Matthew Humphreys
4,4,16.0,14.0,3.0,0.0,4.0,114.28571428571428,,,,,,Matthew Kuhnemann
14,14,156.0,225.0,10.0,1.0,11.142857142857142,69.33333333333334,,,,,,Matthew Maynard
10,10,59.0,104.0,4.0,0.0,5.9,56.730769230769226,,,,,,Matthew Parker
4,4,21.0,20.0,1.0,0.0,5.25,105.0,,,,,,Matthew Potts
4,4,52.0,67.0,4.0,1.0,13.0,77.61194029850746,,,,,,Matthew Short
5,5,86.0,157.0,10.0,2.0,17.2,54.77707006369427,,,,,,Matthew Spoors
94,94,1867.0,2288.0,129.0,34.0,19.861702127659573,81.59965034965036,,,,,,Matthew Wade
3,3,10.0,6.0,2.0,0.0,3.3333333333333335,166.66666666666669,,,,,,Matthew Walker
2,2,25.0,62.0,4.0,0.0,12.5,40.32258064516129,,,,,,Maurice Foster
60,60,1409.0,2014.0,112.0,13.0,23.483333333333334,69.96027805362462,,,,,,Maurice Odumbe
4,4,20.0,51.0,2.0,0.0,5.0,39.21568627450981,,,,,,Maurits Jonkman
2,2,35.0,49.0,4.0,1.0,17.5,71.42857142857143,,,,,,Maurits van Nierop
46,46,1403.0,1918.0,144.0,22.0,30.5,73.14911366006257,,,,,,Max O'Dowd
12,12,125.0,155.0,12.0,3.0,10.416666666666666,80.64516129032258,,,,,,Max Sorensen
17,17,79.0,170.0,6.0,0.0,4.647058823529412,46.470588235294116,,,,,,Max Walker
5,5,86.0,83.0,12.0,1.0,17.2,103.6144578313253,,,,,,Mayank Agarwal
7,7,179.0,334.0,20.0,0.0,25.571428571428573,53.59281437125748,,,,,,Mazhar Hussain
1,1,3.0,18.0,0.0,0.0,3.0,16.666666666666664,,,,,,Mazharul Haque
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,McLaren Smith
96,96,1331.0,1699.0,117.0,22.0,13.864583333333334,78.34020011771631,,,,,,Mehidy Hasan Miraz
3,3,41.0,154.0,2.0,0.0,13.666666666666666,26.623376623376622,,,,,,Mehmood Quaraishy
18,18,449.0,763.0,48.0,3.0,24.944444444444443,58.84665792922673,,,,,,Mehrab Hossain
18,18,276.0,642.0,24.0,0.0,15.333333333333334,42.99065420560748,,,,,,Mehrab Hossain jnr
5,5,58.0,111.0,3.0,1.0,11.6,52.25225225225225,,,,,,Melt van Schoor
33,33,100.0,134.0,6.0,4.0,3.0303030303030303,74.6268656716418,,,,,,Merv Hughes
105,105,227.0,411.0,11.0,3.0,2.1619047619047618,55.23114355231144,,,,,,Mervyn Dillon
3,3,19.0,59.0,2.0,0.0,6.333333333333333,32.20338983050847,,,,,,Mevan Pieris
